,Virginia,California,Florida,New York,New Jersey,Texas,Michigan,Massachusetts,Arizona,Washington,Colorado,Illinois,the District of Columbia,Nevada,Hawaii,New Hampshire,Utah,Georgia,Montana,Minnesota,Louisiana,Maryland,Pennsylvania,South Carolina,North Carolina,Vermont,Tennessee,Oregon,New Mexico,Rhode Island,Alaska,Maine,Alabama,Wisconsin,Arkansas,Mississippi,Indiana,West Virginia,Idaho,North Dakota,Connecticut,Kentucky,Missouri,Kansas,Delaware,Wyoming,Oklahoma,South Dakota,Nebraska,Iowa,Ohio
2016-06-01,241325.08026797592,441101.2748230781,194632.25488860774,285112.7364512223,306373.5364388994,176739.5029674955,132719.03997695757,356188.3311998332,216276.74026669795,301814.75892556505,315366.2140279449,168757.74620702572,507947.0483405919,222496.93101884532,534309.7608827621,232505.91337263703,258734.03999364973,160543.14873124496,223883.4711347645,204750.4146889475,170864.93789176425,279459.2189125596,161286.4866491684,159875.99390971754,167191.53533168195,229951.29712386845,157123.9583267578,287757.9603368921,171139.2198643211,241057.59137401558,282817.67122340435,191592.42404199776,137484.8000950497,166278.68573798708,130591.90111663018,125786.04812325911,125502.08467664027,109206.31696231879,197670.54702400256,224122.05759130442,237864.3156736966,117678.84652722215,137613.49575956358,128513.55250583921,241190.87711209917,231732.73637529882,121031.7687013708,176500.1522801298,146159.58639055394,136694.9129562109,125437.52841896402
2016-07-01,241606.5679176042,442061.92705390515,195848.1305441202,286206.73480248405,307005.1313031801,177562.9691907357,133238.47412975563,357516.22376637784,217185.22253447177,303784.2349185512,317544.4176061624,169064.56607246873,508692.64185054746,223485.70955230613,536785.6132821132,233407.88598704556,260499.07220123592,160959.92731518214,224219.34487432547,205294.8514921423,170698.51644882656,280080.9430059413,161673.3717184783,160335.62068560984,167700.26703183167,230754.31955989925,157780.5188620881,290232.2994567912,171488.75226110575,242348.9150449906,282969.08788515936,192510.21889017583,137549.8427663188,166571.13728450701,130757.94333295898,126117.263061064,126017.1703653293,109012.23898604598,198937.39254325072,223765.3912247309,237980.78319808398,118070.14145828155,138069.8861769375,128621.71012696942,242076.43631837083,231602.6195839596,121329.1465934295,176978.2012058061,146567.59612784316,136712.59042464578,125687.16700287694
2016-08-01,241957.40440245904,441759.52551219176,197107.92781455079,286989.65810522134,307407.3752116145,178363.6559138856,133703.71668836017,358434.4661448722,218046.37168480386,305567.3417150927,319298.8168485548,169262.56742913276,509641.1834969537,224013.2380324575,539639.5357900833,233913.82890633235,261995.07496134925,161311.43718062868,224397.92116812538,205885.23528485463,170640.26086033,280338.8778244311,162061.64500717,160900.92656527626,168376.11068125896,231283.54687391737,158623.65619626662,292379.11169106443,171632.32099165212,243383.09148995936,282747.81601791334,193263.00419206163,137722.71435349857,166935.70567818385,131090.73531388585,126349.08440783406,126494.47060443663,108849.7513850641,200025.42405235406,222847.39775832804,237989.58104604957,118465.31522979199,138411.55027443837,128717.86548055254,242982.19272963936,231192.25033909697,121563.3965320519,177391.41854143364,146964.84383387616,136871.52923878506,125958.18711324954
2016-09-01,242442.9715108955,440307.82509816764,198523.08432751708,287592.1509229425,307564.7084069604,179279.14738285044,134179.3427000528,359685.7149310333,219188.88915377387,307391.4089990921,320918.975260531,169431.1051086805,510537.8707704176,224515.73239770532,542746.7639648655,234360.2735537168,263355.09591031383,161813.16934849977,224548.60343062427,206657.46650149827,170483.34451243037,280669.46538601915,162551.48821451422,161621.14928152997,169212.2751466446,231609.16285808943,159684.3873270956,294324.5434367875,171657.18703330407,244570.66903254666,282988.1914623408,194013.1162309295,138020.93052954116,167509.67495521778,131488.81482215997,126549.48977301823,127031.9396129845,108923.93830713029,201188.0981808832,221812.764454353,237990.06232620648,118898.2841011865,138789.77639797967,128881.58458984962,243594.95893328005,230582.90062182167,121790.57315078912,177930.70105437856,147450.79841702522,137198.25515256042,126285.64354762936
2016-10-01,243247.58817317654,439977.817730813,200097.3491160098,288431.0665245784,307831.50985750824,180288.70146994968,134869.7452211336,361528.6190663089,220322.40493726855,309581.97718254273,322825.2254154598,169953.81725786,512329.6593652283,225168.8026272417,545693.5617462728,235105.17327305462,264778.287023043,162572.26497361818,224798.52829518574,207677.3152750541,170701.15096820504,281333.79285452864,163174.8426362554,162544.30618301153,170264.0516362388,232051.137185017,160996.79713803655,296512.2627506477,172047.2057778505,245732.79735885607,283353.9664856857,194983.17921962377,138525.66877389862,168479.541396183,132080.03723643944,126634.30070388224,127702.80379792524,109045.0555642291,202506.85806680517,221017.20581221255,238385.14516732414,119564.67260404566,139375.86398000654,129246.32827063248,244512.14416981908,230320.38800637017,122186.3191594389,178535.05080315997,148074.67749414695,137790.76869201098,126810.9288354416
2016-11-01,244255.7049694188,441025.13070221274,201538.3752710541,289727.1529677231,308244.10992510425,181424.54659422275,135668.51620872438,364031.59576789266,221485.53822807616,312207.19920099754,325317.10898275854,170610.8307461335,515460.15889299026,226367.21233634875,548401.6913705847,236272.86859377022,266310.2508833984,163496.44739291252,225547.82575747932,208916.6295501246,170632.56316638624,282574.7267509969,163745.3178492471,163455.65658872397,171294.81669666382,232833.6459032049,162458.74705741,298988.5507187773,172539.49815941966,247284.72511398586,283994.3720420051,196203.7148305642,139022.61243509947,169553.89367387627,132551.11875941986,126695.62549008103,128389.90827222691,109161.36985250207,204001.2998203103,220658.99990761981,238904.75165849295,120244.86218061317,140167.04837951864,129835.12140225776,245321.73817715465,230391.00730170877,122453.7824585645,179181.63914646258,148826.109693421,138378.14368292282,127379.0707923801
2016-12-01,245330.3064069769,443553.13183790416,202733.4662282006,291517.00569453236,309215.92797745176,182515.9870344099,136583.96715729,366542.33316171047,222550.12624407467,315302.4892924233,328254.0351581055,171540.23109487494,519421.8090197802,227745.08800784938,551119.611621104,237816.97612419244,267952.81386711856,164483.4620929005,226660.72566239742,210282.89164994704,170607.29448899307,283988.2001054061,164389.0522604426,164211.6520634097,172271.2869842154,233991.04033415602,163909.2941115816,301804.74695739546,173016.80815418696,248881.23986324438,284402.5667796857,197518.86429998325,139524.54815637178,170637.6942513821,132934.55862956605,126717.77529434499,129068.51524646184,109177.31237277125,205555.32646520602,220496.97990148782,239753.80484433623,120821.01749218116,141012.90276831787,130465.41779803346,246440.60261199274,230799.53223999686,122539.33220124857,179801.66616895515,149517.4761674947,138822.91419691013,127984.99552305958
2017-01-01,246355.8798087137,448335.4797487741,203780.62638856276,293157.7985799884,310123.890407548,183589.83901759807,137578.76999606137,368807.97819212015,223829.2502876156,318616.9951569697,331103.21398905705,172486.6626406006,522307.77145755634,229486.52997610532,553656.2861936267,239403.8022692341,269766.60718323925,165424.98644460287,227765.94390664098,211772.9382381062,170206.05010441467,285354.4181950992,164952.16075124973,164677.17090909512,173127.68227033273,235362.11613494976,165103.5397547493,304453.8809616689,173030.04846035317,250597.47664812612,284614.71310328547,198617.21944588525,139957.42583208164,171617.11160589175,133242.47515441568,126846.0990649641,129593.07332621272,109171.78077269583,207111.08242753148,220284.12537941625,240276.56870996288,121291.96511143628,141843.9016541204,131110.6543512121,247616.17204157158,231156.16720998308,122492.03462038613,180375.26807472878,150163.35698212238,139220.23361912914,128563.78431202042
2017-02-01,247330.7276688688,454628.776502973,204952.61473227676,294889.8470242427,311091.1161676981,184548.6062070077,138561.47104285573,370751.9053014293,225311.48947926998,322161.0233795003,334131.2672939399,173522.43475169703,524032.3386816366,231747.90635672896,555761.7689468795,240925.57735175014,271883.30588789156,166411.65238441355,228882.3649462399,213374.24586574594,169909.57303924504,286624.2508809753,165451.2448120374,165050.3145955848,173887.9190284871,236415.09049983756,165922.79370569738,307059.3030978003,173115.11022157196,252179.61182937134,284381.69577439706,199547.011354086,140264.89534922398,172392.68108214057,133490.8465124477,127082.114875452,129958.0206564555,109317.15477440246,208813.07019735614,220314.1518893327,240648.53469244053,121702.28903011337,142691.64057853082,131602.08861859873,249072.4440544222,231284.4697681236,122675.46891116204,180974.22562259893,150737.5341865555,139612.82871128965,129086.25438938766
2017-03-01,248170.65802495927,461463.6545628319,206320.82231853832,296418.6592013647,311852.28361489525,185571.0110376243,139587.05108390856,372880.0569848108,226920.3902000602,325730.46025731676,337184.3951351494,174629.47788493673,525055.4029487224,234286.07566041165,558289.7133282922,242358.20869531579,274259.65117269935,167416.83451825645,229931.42606693273,214980.66141843298,169526.9618403092,287641.6464824008,165833.26366611777,165431.82921104398,174613.19418549974,237435.14661749915,166601.67416521264,309537.9099471995,173410.90853977096,253789.46900411867,283815.688207279,200437.25213097082,140454.5446994994,173159.13616205138,133791.06920661867,127300.39364618676,130310.81824077172,109528.68945078895,210504.2773096114,220291.4453738311,240996.30785612177,122124.18622985855,143508.6104078523,132028.1668099032,250377.561312851,231283.91039390242,123007.05784328218,181613.41671356594,151436.5389364866,139944.62547989158,129609.7726177753
2017-04-01,249005.91643430534,467045.51721035433,207774.46430026114,298478.60376626725,313100.45677314885,186702.77658135627,140576.48772012745,375339.9887815712,228388.43164042942,329254.4435737157,340323.5465351727,175507.5015584406,526871.6469997036,236868.62784023015,560845.2548752275,244054.68763188805,276672.6194237461,168470.83215502952,231348.71241765074,216738.70898662982,169274.45968787608,288753.2037769156,166276.99273738687,166147.0905974553,175504.3643088273,238623.10677110657,167450.71043750294,312024.4564283202,174189.07060861503,255734.59295835008,283635.29033932625,201700.5418100787,140633.41055210083,173986.1245892108,134143.9356164808,127493.86960171691,130901.26886655297,110008.59215554407,212318.18097782275,220477.95910817306,241794.25567198198,122652.07238290079,144305.41305134262,132533.51525243852,251276.84857604993,231525.05961436708,123347.1439070534,182502.49237098743,152297.8969570511,140291.20267182976,130188.2970381
2017-05-01,249657.45875199183,471138.0572682372,209047.60648447197,300137.6401891429,314558.82973768,187721.86167106513,141554.65474851083,377849.7001236028,229670.5875775253,332284.9632137069,342965.2442863263,176150.15244406674,528074.683989023,238941.67985088043,563647.5565925866,245753.11112007176,278854.31702731195,169375.5191822534,232658.67659193673,218334.27776965025,168854.44634385098,289588.0996296858,166742.55655059594,166819.72481483212,176375.08459129915,239847.8030395751,168367.64249066234,314158.3361913057,174831.66194890495,257714.30970913373,283627.92464384873,203061.3787790072,140764.55440006507,174876.8459554245,134524.62430039133,127430.36982994336,131657.23960913563,110380.41613668995,213826.80817099675,220505.72959633765,242763.67980717937,123193.02266898425,144907.71820005943,132980.5347524601,251525.3026547157,231765.74439329808,123609.22602079013,183416.09655797444,153221.27629031314,140690.93359275922,130774.73904896998
2017-06-01,250274.0445433303,474645.49191550567,210360.5971388969,301594.4859442655,316116.2065793849,188640.35775411836,142493.65665579351,380119.6547024132,230991.1146899905,335117.0660306671,344990.0814720498,176344.27497669103,529823.7373060505,241037.9122819679,566195.051011473,247353.83019102179,280970.738047471,170214.78170691276,234045.44955233825,219674.6440518703,168561.84565314514,290113.910186376,167230.94594119594,167513.50447950975,177278.23727428625,240907.35955672828,169225.5585548738,316131.37144121894,175369.90164405154,259528.29951740542,283836.2889803582,204620.27869090452,140865.28329708104,175751.55455046074,134805.38493029354,127329.90141141719,132417.044896139,110463.11114972185,215368.3843675528,220537.35738480787,243611.40907063588,123727.6495347159,145428.56963698938,133296.16216768292,251550.9831223949,232006.14495823192,123867.68288841324,184215.4441409933,154164.21473302008,141116.70016874417,131367.2970632669
2017-07-01,250739.482546925,476353.06849710195,211608.05454166207,302669.03294411587,317269.46612422896,189351.29913285185,143463.15152092147,382075.76680910884,232282.92542584686,337697.2212309824,346351.9570362308,176490.9501125988,531493.7294446308,243279.86557949186,568661.0874656102,248729.52407591938,282902.59187693236,171120.01407054823,235263.71717567928,220557.20667958327,168622.9018015829,290315.78384541714,167742.86242112608,168119.55102226618,178127.0507035435,241789.2262055371,170046.7475507924,317771.86128684,175845.7407035122,260926.9572072766,284039.0600974701,206059.61825596032,141132.02506104347,176614.60289249857,135173.6727700065,127318.61681001556,133155.47504860754,110234.61658341519,216776.4438641536,220499.4749059456,244310.90388159922,124333.998868856,145863.15305300182,133582.92863053878,251373.56026062634,232026.57713339626,124108.01526445213,184808.16941112766,155007.19261884593,141553.9212948529,131977.8240071748
